stock_code,stock_name,stock_name_chi
1952,EVEREST MEDICINES LIMITED,雲頂新耀-Ｂ
1953,RIMBACO GROUP GLOBAL LIMITED,RIMBACO GROUP GLOBAL LIMITED
1955,"HONG KONG JOHNSON HOLDINGS CO., LTD.",莊臣控股
1957,MBV INTERNATIONAL LIMITED,MBV INTERNATIONAL LIMITED
1958,BAIC MOTOR CORPORATION LIMITED,北京汽車
1959,CENTENARY UNITED HOLDINGS LIMITED,世紀聯合控股
1960,TBK & SONS HOLDINGS LIMITED,TBK & SONS HOLDINGS LIMITED
1961,JIU ZUN DIGITAL INTERACTIVE ENTERTAINMENT GROUP HOLDINGS LIMITED,九尊數字互娛
1962,EVERGREEN PRODUCTS GROUP LIMITED,訓修實業
1963,"BANK OF CHONGQING CO., LTD.",重慶銀行
1965,LANDSEA GREEN LIFE SERVICE COMPANY LIMITED,朗詩綠色生活
1966,CHINA SCE GROUP HOLDINGS LIMITED,中駿集團控股
1967,CONFIDENCE INTELLIGENCE HOLDINGS LIMITED,信懇智能
1968,HINGTEX HOLDINGS LIMITED,興紡控股
1969,"CHINA CHUNLAI EDUCATION GROUP CO., LTD.",中國春來
1970,"IMAX CHINA HOLDING, INC.","IMAX CHINA HOLDING, INC."
1971,REDSUN SERVICES GROUP LIMITED,弘陽服務
1972,SWIRE PROPERTIES LIMITED,太古地產
1975,SUN HING PRINTING HOLDINGS LIMITED,新興印刷
1977,ANALOGUE HOLDINGS LIMITED,安樂工程
1978,LH GROUP LIMITED,敘福樓集團
1979,TEN PAO GROUP HOLDINGS LIMITED,天寶集團
1980,TIAN GE INTERACTIVE HOLDINGS LIMITED,天鴿互動
1981,CATHAY MEDIA AND EDUCATION GROUP INC.,華夏視聽教育
1982,NAMESON HOLDINGS LIMITED,南旋控股
1983,"LUZHOU BANK CO., LTD.",瀘州銀行
1985,MICROWARE GROUP LIMITED,美高域
1986,TSAKER CHEMICAL GROUP LIMITED,彩客化學
1987,BENG SOON MACHINERY HOLDINGS LIMITED,BENG SOON MACHINERY HOLDINGS LIMITED
1988,"CHINA MINSHENG BANKING CORP., LTD.",民生銀行
1989,PINE CARE GROUP LIMITED,松齡護老集團
1991,TA YANG GROUP HOLDINGS LIMITED,大洋集團
1992,FOSUN TOURISM GROUP,復星旅遊文化
1993,ASIARAY MEDIA GROUP LIMITED,雅仕維
1995,CIFI EVER SUNSHINE SERVICES GROUP LIMITED,旭輝永升服務
1996,REDSUN PROPERTIES GROUP LIMITED,弘陽地產
1997,WHARF REAL ESTATE INVESTMENT COMPANY LIMITED,九龍倉置業
1999,MAN WAH HOLDINGS LIMITED,敏華控股
2000,SIM TECHNOLOGY GROUP LIMITED,晨訊科技
2001,CHINA NEW HIGHER EDUCATION GROUP LIMITED,新高教集團
2002,CHINA SUNSHINE PAPER HOLDINGS COMPANY LIMITED,陽光紙業
2003,VCREDIT HOLDINGS LIMITED,維信金科
2005,SSY GROUP LIMITED,石四藥集團
2006,SHANGHAI JIN JIANG CAPITAL COMPANY LIMITED,錦江資本
2007,COUNTRY GARDEN HOLDINGS COMPANY LIMITED,碧桂園
2008,PHOENIX MEDIA INVESTMENT (HOLDINGS) LIMITED,鳳凰衛視
2009,BBMG CORPORATION,金隅集團
2011,CHINA APEX GROUP LIMITED,中國恆泰集團
2012,SUNSHINE OILSANDS LTD.,陽光油砂
2013,WEIMOB INC.,微盟集團
2014,OZNER WATER INTERNATIONAL HOLDING LIMITED,浩澤淨水
2016,"CHINA ZHESHANG BANK CO., LTD.",浙商銀行
2017,CHANHIGH HOLDINGS LIMITED,滄海控股
2018,AAC TECHNOLOGIES HOLDINGS INC.,瑞聲科技
2019,DEXIN CHINA HOLDINGS COMPANY LIMITED,德信中國
2020,ANTA SPORTS PRODUCTS LIMITED,安踏體育
2022,DIGITAL HOLLYWOOD INTERACTIVE LIMITED,遊萊互動
2023,CHINA LUDAO TECHNOLOGY COMPANY LIMITED,中國綠島科技
2025,RUIFENG POWER GROUP COMPANY LIMITED,瑞豐動力
2028,JOLIMARK HOLDINGS LIMITED,映美控股
2030,CABBEEN FASHION LIMITED,卡賓
2031,AUSUPREME INTERNATIONAL HOLDINGS LIMITED,澳至尊
2033,TIME WATCH INVESTMENTS LIMITED,時計寶
2038,FIH MOBILE LIMITED,富智康集團
2039,"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO., LTD.",中集集團
2048,E-HOUSE (CHINA) ENTERPRISE HOLDINGS LIMITED,易居企業控股
2051,51 CREDIT CARD INC.,５１信用卡
2057,ZTO EXPRESS (CAYMAN) INC.,中通快遞-SW
2060,PUJIANG INTERNATIONAL GROUP LIMITED,浦江國際
2066,"SHENGJING BANK CO., LTD.",盛京銀行
2068,CHINA ALUMINUM INTERNATIONAL ENGINEERING CORPORATION LIMITED,中鋁國際
2078,PANASIALUM HOLDINGS COMPANY LIMITED,榮陽實業
2080,AUX INTERNATIONAL HOLDINGS LIMITED,奧克斯國際
2083,NATURE HOME HOLDING COMPANY LIMITED,大自然家居
2086,HNA TECHNOLOGY INVESTMENTS HOLDINGS LIMITED,海航科技投資
2088,XIWANG PROPERTY HOLDINGS COMPANY LIMITED,西王置業
2096,SIMCERE PHARMACEUTICAL GROUP LIMITED,先聲藥業
2098,ZALL SMART COMMERCE GROUP LTD.,卓爾智聯
2099,CHINA GOLD INTERNATIONAL RESOURCES CORP. LTD.,中國黃金國際
2100,BAIOO FAMILY INTERACTIVE LIMITED,百奧家庭互動
2101,FULU HOLDINGS LIMITED,福祿控股
2102,TAK LEE MACHINERY HOLDINGS LIMITED,德利機械
2103,SINIC HOLDINGS (GROUP) COMPANY LIMITED,新力控股集團
2107,FIRST SERVICE HOLDING LIMITED,第一服務控股
2108,K2 F&B HOLDINGS LIMITED,K2 F&B HOLDINGS LIMITED
2110,YUE KAN HOLDINGS LIMITED,裕勤控股
2111,BEST PACIFIC INTERNATIONAL HOLDINGS LIMITED,超盈國際控股
2112,CAA RESOURCES LIMITED,優庫資源
2113,CENTURY GROUP INTERNATIONAL HOLDINGS LIMITED,世紀集團國際
2115,CHANNEL MICRON HOLDINGS COMPANY LIMITED,捷心隆
2116,JIANGSU INNOVATIVE ECOLOGICAL NEW MATERIALS LIMITED,江蘇創新
2117,DATANG GROUP HOLDINGS LIMITED,大唐集團控股
2118,TIAN SHAN DEVELOPMENT (HOLDING) LIMITED,天山發展控股
2119,TSIT WING INTERNATIONAL HOLDINGS LIMITED,捷榮國際控股
2120,"WENZHOU KANGNING HOSPITAL CO., LTD.",康寧醫院
2122,KIDSLAND INTERNATIONAL HOLDINGS LIMITED,凱知樂國際
2123,GOLDEN SHIELD HOLDINGS (INDUSTRIAL) LIMITED,金盾控股
2125,STRAWBEAR ENTERTAINMENT GROUP,稻草熊娛樂
2126,JW (CAYMAN) THERAPEUTICS CO. LTD,藥明巨諾-B
2127,HUISEN HOUSEHOLD INTERNATIONAL GROUP LIMITED,匯森家居
2128,CHINA LESSO GROUP HOLDINGS LIMITED,中國聯塑
2129,LEGION CONSORTIUM LIMITED,LEGION CONSORTIUM LIMITED
2130,CN LOGISTICS INTERNATIONAL HOLDINGS LIMITED,嘉泓物流
2131,NETJOY HOLDINGS LIMITED,云想科技
2132,LANDRICH HOLDING LIMITED,LANDRICH HOLDING LIMITED
2133,GREENWAY MINING GROUP LIMITED,信盛礦業
2135,RAILY AESTHETIC MEDICINE INTERNATIONAL HOLDINGS LIMITED,瑞麗醫美
2136,LIFESTYLE CHINA GROUP LIMITED,利福中國
2137,BRII BIOSCIENCES LIMITED,騰盛博藥-B
2138,EC HEALTHCARE,醫思健康
2139,"BANK OF GANSU CO., LTD.",甘肅銀行
2142,HBM HOLDINGS LIMITED,和鉑醫藥-B
2146,"ROISERV LIFESTYLE SERVICES CO., LTD.",榮萬家
2148,"VESYNC CO., LTD","VESYNC CO., LTD"
2150,NAYUKI HOLDINGS LIMITED,奈雪的茶
2153,"TAT HONG EQUIPMENT SERVICE CO., LTD.",達豐設備
2155,MORIMATSU INTERNATIONAL HOLDINGS COMPANY LIMITED,森松國際
2156,"C&D PROPERTY MANAGEMENT GROUP CO., LTD",建發物業
2158,YIDU TECH INC.,醫渡科技
2159,MEDIWELCOME HEALTHCARE MANAGEMENT & TECHNOLOGY INC.,麥迪衛康
2160,MICROPORT CARDIOFLOW MEDTECH CORPORATION,心通醫療-B
2161,JBM (HEALTHCARE) LIMITED,健倍苗苗
2162,KEYMED BIOSCIENCES INC.,康諾亞-B
2163,"CHANGSHA BROAD HOMES INDUSTRIAL GROUP CO., LTD.",遠大住工
2165,LING YUE SERVICES GROUP LIMITED,領悅服務集團
2166,SMART-CORE HOLDINGS LIMITED,芯智控股
2168,KAISA PROSPERITY HOLDINGS LIMITED,佳兆業美好
2169,CANGGANG RAILWAY LIMITED,滄港鐵路
2170,SUZHOU BASECARE MEDICAL CORPORATION LIMITED,貝康醫療-B
2171,CARSGEN THERAPEUTICS HOLDINGS LIMITED,科濟藥業-B
2175,CHINA GENERAL EDUCATION GROUP LIMITED,中國通才教育
2176,CCID CONSULTING COMPANY LIMITED,賽迪顧問
2177,UNQ HOLDINGS LIMITED,優趣匯控股
2178,PETRO-KING OILFIELD SERVICES LIMITED,百勤油服
2180,MANPOWERGROUP GREATER CHINA LIMITED,萬寶盛華
2181,MABPHARM LIMITED,邁博藥業-B
2182,TIAN CHANG GROUP HOLDINGS LTD.,天長集團
2183,SANSHENG HOLDINGS (GROUP) CO. LTD.,三盛控股
2186,LUYE PHARMA GROUP LTD.,綠葉製藥
2187,ZHIXIN GROUP HOLDING LIMITED,智欣集團控股
2188,CHINA TITANS ENERGY TECHNOLOGY GROUP CO LIMITED,泰坦能源技術
2189,KATO (HONG KONG) HOLDINGS LIMITED,嘉濤（香港）控股
2190,"ZYLOX-TONBRIDGE MEDICAL TECHNOLOGY CO., LTD.",歸創通橋-B
2191,SF REAL ESTATE INVESTMENT TRUST,順豐房託
2192,"MEDLIVE TECHNOLOGY CO., LTD.",醫脈通
2193,MAN KING HOLDINGS LIMITED,萬景控股
2195,UNITY ENTERPRISE HOLDINGS LIMITED,盈匯企業控股
2196,"SHANGHAI FOSUN PHARMACEUTICAL (GROUP) CO., LTD.",復星醫藥
2198,CHINA SANJIANG FINE CHEMICALS COMPANY LIMITED,中國三江化工
2199,REGINA MIRACLE INTERNATIONAL (HOLDINGS) LIMITED,維珍妮
2202,"CHINA VANKE CO., LTD.",萬科企業
2203,BRAINHOLE TECHNOLOGY LIMITED,腦洞科技
2205,KANGQIAO SERVICE GROUP LIMITED,康橋悅生活
2207,"RONSHINE SERVICE HOLDING CO., LTD",融信服務
2208,"XINJIANG GOLDWIND SCIENCE & TECHNOLOGY CO., LTD.",金風科技
2209,YESASIA HOLDINGS LIMITED,YESASIA HOLDINGS LIMITED
2211,UNIVERSAL HEALTH INTERNATIONAL GROUP HOLDING LIMITED,大健康國際
2212,FUTURE BRIGHT MINING HOLDINGS LIMITED,高鵬礦業
2213,YI HUA HOLDINGS LIMITED,益華控股
2215,DEXIN SERVICES GROUP LIMITED,德信服務集團
2218,"YANTAI NORTH ANDRE JUICE CO., LTD.",安德利果汁
2219,CHAOJU EYE CARE HOLDINGS LIMITED,朝聚眼科
2221,NEW CONCEPTS HOLDINGS LIMITED,創業集團控股
2222,NVC INTERNATIONAL HOLDINGS LIMITED,雷士國際
2223,CASABLANCA GROUP LIMITED,卡撒天嬌
2225,JINHAI INTERNATIONAL GROUP HOLDINGS LIMITED,今海國際
2226,HONWORLD GROUP LIMITED,老恆和釀造
2227,SOLIS HOLDINGS LIMITED,守益控股
2228,CECEP COSTIN NEW MATERIALS GROUP LIMITED,中國節能海東青
2230,MEDIALINK GROUP LIMITED,羚邦集團
2231,JY GRANDMARK HOLDINGS LIMITED,景業名邦集團
2232,CRYSTAL INTERNATIONAL GROUP LIMITED,晶苑國際
2233,WEST CHINA CEMENT LIMITED,西部水泥
2236,WISON ENGINEERING SERVICES CO. LTD.,惠生工程
2238,"GUANGZHOU AUTOMOBILE GROUP CO., LTD.",廣汽集團
2239,SMIT HOLDINGS LIMITED,國微控股
2255,HAICHANG OCEAN PARK HOLDINGS LTD.,海昌海洋公園
2258,WATTS INTERNATIONAL MARITIME ENGINEERING LIMITED,華滋國際海洋
2262,STEVE LEUNG DESIGN GROUP LIMITED,梁志天設計集團
2263,FU SHEK FINANCIAL HOLDINGS LIMITED,富石金融
2266,LAI SI ENTERPRISE HOLDING LIMITED,黎氏企業
2269,WUXI BIOLOGICS (CAYMAN) INC.,藥明生物
2278,HAILAN HOLDINGS LIMITED,海藍控股
2280,HC GROUP INC.,慧聰集團
2281,"LUZHOU XINGLU WATER (GROUP) CO., LTD.",興瀘水務
2282,MGM CHINA HOLDINGS LIMITED,美高梅中國
2283,TK GROUP (HOLDINGS) LIMITED,東江集團控股
2286,CHEN XING DEVELOPMENT HOLDINGS LIMITED,辰興發展
2288,RYKADAN CAPITAL LIMITED,宏基資本
2289,"CHARMACY PHARMACEUTICAL CO., LTD.",創美藥業
2292,THING ON ENTERPRISE LIMITED,晉安實業
2293,BAMBOOS HEALTH CARE HOLDINGS LIMITED,百本醫護
2296,HUARCHI GLOBAL GROUP HOLDINGS LIMITED,華記環球集團
2298,COSMO LADY (CHINA) HOLDINGS COMPANY LIMITED,都市麗人
2299,BILLION INDUSTRIAL HOLDINGS LIMITED,百宏實業
2302,CNNC INTERNATIONAL LIMITED,中核國際
2307,KAM HING INTERNATIONAL HOLDINGS LIMITED,錦興國際控股
2308,EVOC INTELLIGENT TECHNOLOGY COMPANY LIMITED,研祥智能
2309,BIRMINGHAM SPORTS HOLDINGS LIMITED,伯明翰體育
2310,TIMES UNIVERSAL GROUP HOLDINGS LIMITED,時代環球集團
2312,CHINA FINANCIAL LEASING GROUP LIMITED,中國金融租賃
2313,SHENZHOU INTERNATIONAL GROUP HOLDINGS LIMITED,申洲國際
2314,LEE & MAN PAPER MANUFACTURING LIMITED,理文造紙
2317,VEDAN INTERNATIONAL (HOLDINGS) LIMITED,味丹國際
2318,"PING AN INSURANCE (GROUP) COMPANY OF CHINA, LTD.",中國平安
2319,CHINA MENGNIU DAIRY COMPANY LIMITED,蒙牛乳業
2320,HOP FUNG GROUP HOLDINGS LIMITED,合豐集團
2322,HONG KONG CHAOSHANG GROUP LIMITED,香港潮商集團
2323,RENCO HOLDINGS GROUP LIMITED,融科控股
2324,CAPITAL VC LIMITED,首都創投
2326,NEW PROVENANCE EVERLASTING HOLDINGS LIMITED,新源萬恆控股
2327,MEILLEURE HEALTH INTERNATIONAL INDUSTRY GROUP LIMITED,美瑞健康國際
2328,PICC PROPERTY AND CASUALTY COMPANY LIMITED,中國財險
2329,GUORUI PROPERTIES LIMITED,國瑞置業
2330,CHINA UPTOWN GROUP COMPANY LIMITED,中國上城
2331,LI NING COMPANY LIMITED,李寧
2333,GREAT WALL MOTOR COMPANY LIMITED,長城汽車
2336,HAILIANG INTERNATIONAL HOLDINGS LIMITED,海亮國際
2337,UNITED STRENGTH POWER HOLDINGS LIMITED,眾誠能源
2338,"WEICHAI POWER CO., LTD.",濰柴動力
2339,BEIJINGWEST INDUSTRIES INTERNATIONAL LIMITED,京西國際
2340,SYNERGIS HOLDINGS LIMITED,昇捷控股
2341,ECOGREEN INTERNATIONAL GROUP LIMITED,中怡國際
2342,COMBA TELECOM SYSTEMS HOLDINGS LIMITED,京信通信
2343,PACIFIC BASIN SHIPPING LIMITED,太平洋航運
2346,UNIVERSAL STAR (HOLDINGS) LIMITED,星宇控股
2348,DAWNRAYS PHARMACEUTICAL (HOLDINGS) LIMITED,東瑞製葯
2349,CHINA CITY INFRASTRUCTURE GROUP LIMITED,中國城市基礎設施
2355,BAOYE GROUP COMPANY LIMITED,寶業集團
2356,DAH SING BANKING GROUP LIMITED,大新銀行集團
2357,AVICHINA INDUSTRY & TECHNOLOGY COMPANY LIMITED,中航科工
2358,JIU RONG HOLDINGS LIMITED,久融控股
2359,"WUXI APPTEC CO., LTD.",藥明康德
2360,BEST MART 360 HOLDINGS LIMITED,優品360
2362,JINCHUAN GROUP INTERNATIONAL RESOURCES CO. LTD.,金川國際
2363,TONGDA HONG TAI HOLDINGS LIMITED,通達宏泰
2366,SMI CULTURE & TRAVEL GROUP HOLDINGS LIMITED,星美文化旅遊
2368,EAGLE NICE (INTERNATIONAL) HOLDINGS LIMITED,鷹美
2369,COOLPAD GROUP LIMITED,酷派集團
2371,CHINA CHUANGLIAN EDUCATION FINANCIAL GROUP LIMITED,創聯教育金融
2377,"CHINA BOQI ENVIRONMENTAL (HOLDING) CO., LTD.",博奇環保
2378,PRUDENTIAL PLC,保誠
2379,ZHONGTIAN INTERNATIONAL LIMITED,中天國際
2380,CHINA POWER INTERNATIONAL DEVELOPMENT LIMITED,中國電力
2381,SMC ELECTRIC LIMITED,蜆殼電業
2382,SUNNY OPTICAL TECHNOLOGY (GROUP) COMPANY LIMITED,舜宇光學科技
2383,TOM GROUP LIMITED,TOM集團
2386,"SINOPEC ENGINEERING (GROUP) CO., LTD.",中石化煉化工程
2388,BOC HONG KONG (HOLDINGS) LIMITED,中銀香港
2389,BEIJING HEALTH (HOLDINGS) LIMITED,北京健康
2393,YESTAR HEALTHCARE HOLDINGS COMPANY LIMITED,巨星醫療控股
2398,GOOD FRIEND INTERNATIONAL HOLDINGS INC.,友佳國際
2399,CHINA FORDOO HOLDINGS LIMITED,虎都
2400,XD INC.,心動公司
2448,SPACE GROUP HOLDINGS LIMITED,恆宇集團
2488,LAUNCH TECH COMPANY LIMITED,元征科技
2500,VENUS MEDTECH (HANGZHOU) INC.,啟明醫療-B
2518,AUTOHOME INC.,汽車之家-S
2528,FORWARD FASHION (INTERNATIONAL) HOLDINGS COMPANY LIMITED,尚晉國際控股
2552,HUA MEDICINE,華領醫藥-B
2558,"JINSHANG BANK CO., LTD.",晉商銀行
2588,BOC AVIATION LIMITED,中銀航空租賃
2599,"SHINSUN HOLDINGS (GROUP) CO., LTD.",祥生控股集團
2600,ALUMINUM CORPORATION OF CHINA LIMITED,中國鋁業
2601,CHINA PACIFIC INSURANCE (GROUP) CO. LTD.,中國太保
2606,"SICHUAN LANGUANG JUSTBON SERVICES GROUP CO., LTD.",藍光嘉寶服務
2607,"SHANGHAI PHARMACEUTICALS HOLDING CO., LTD.",上海醫藥
2608,SUNSHINE 100 CHINA HOLDINGS LTD,陽光100中國
2611,"GUOTAI JUNAN SECURITIES CO., LTD.",國泰君安
2616,CSTONE PHARMACEUTICALS,基石藥業-B
2618,"JD LOGISTICS, INC.",京東物流
2623,ADD NEW ENERGY INVESTMENT HOLDINGS GROUP LIMITED,愛德新能源
2628,CHINA LIFE INSURANCE COMPANY LIMITED,中國人壽
2633,JACOBSON PHARMA CORPORATION LIMITED,雅各臣科研製藥
2638,HK ELECTRIC INVESTMENTS AND HK ELECTRIC INVESTMENTS LIMITED,港燈-SS
2660,ZENGAME TECHNOLOGY HOLDING LIMITED,禪遊科技
2662,MH DEVELOPMENT LIMITED,美好發展
2663,KPA-BM HOLDINGS LIMITED,應力控股
2666,GENERTEC UNIVERSAL MEDICAL GROUP COMPANY LIMITED,環球醫療
2668,PAK TAK INTERNATIONAL LIMITED,百德國際
2669,CHINA OVERSEAS PROPERTY HOLDINGS LIMITED,中海物業
2678,TEXHONG TEXTILE GROUP LIMITED,天虹紡織
2680,INNOVAX HOLDINGS LIMITED,INNOVAX HOLDINGS LIMITED
2682,YUN LEE MARINE GROUP HOLDINGS LIMITED,潤利海事
2683,WAH SUN HANDBAGS INTERNATIONAL HOLDINGS LIMITED,華新手袋國際控股
2686,AAG ENERGY HOLDINGS LIMITED,亞美能源
2688,ENN ENERGY HOLDINGS LIMITED,新奧能源
2689,NINE DRAGONS PAPER (HOLDINGS) LIMITED,玖龍紙業
2696,"SHANGHAI HENLIUS BIOTECH, INC.",復宏漢霖
2698,WEIQIAO TEXTILE COMPANY LIMITED,魏橋紡織
2699,XINMING CHINA HOLDINGS LIMITED,新明中國
2700,GREEN INTERNATIONAL HOLDINGS LIMITED,格林國際控股
2708,IBO TECHNOLOGY COMPANY LIMITED,艾伯科技
2718,"SHANGHAI DONGZHENG AUTOMOTIVE FINANCE CO., LTD.",東正金融
2722,"CHONGQING MACHINERY & ELECTRIC CO., LTD.",重慶機電
2727,SHANGHAI ELECTRIC GROUP COMPANY LIMITED,上海電氣
2728,JINTAI ENERGY HOLDINGS LIMITED,金泰能源控股
2738,HUAJIN INTERNATIONAL HOLDINGS LIMITED,華津國際控股
2768,JIAYUAN INTERNATIONAL GROUP LIMITED,佳源國際控股
2772,ZHONGLIANG HOLDINGS GROUP COMPANY LIMITED,中梁控股
2777,"GUANGZHOU R&F PROPERTIES CO., LTD.",富力地產
2778,CHAMPION REAL ESTATE INVESTMENT TRUST,冠君產業信託
2779,CHINA XINHUA EDUCATION GROUP LIMITED,中國新華教育
2788,YORKEY OPTICAL INTERNATIONAL (CAYMAN) LTD.,精熙國際
2789,YUANDA CHINA HOLDINGS LIMITED,遠大中國
2798,PERENNIAL ENERGY HOLDINGS LIMITED,久泰邦達能源
2799,"CHINA HUARONG ASSET MANAGEMENT CO., LTD.",中國華融
2800,TRACKER FUND OF HONG KONG,盈富基金
2801,ISHARES CORE MSCI CHINA ETF,安碩中國ETF
2802,ISHARES MSCI EMERGING ASIA ETF,安碩亞洲新興
2803,PREMIA CSI CAIXIN CHINA BEDROCK ECONOMY ETF-HKD TRADED UNITS,PP中國基石
2804,PREMIA MSCI VIETNAM ETF-HKD TRADED UNITS,PP越南
2805,VANGUARD FTSE ASIA EX JAPAN INDEX ETF -HKD TRADED UNITS,領航亞洲
2806,GLOBAL X CHINA CONSUMER BRAND ETF - HKD TRADED SHARES,GX中國消費
2807,GLOBAL X CHINA ROBOTICS AND AI ETF - HKD TRADED SHARES,GX中國機智
2809,GLOBAL X CHINA CLEAN ENERGY ETF - HKD TRADED SHARES,GX中國潔能
2810,PREMIA DOW JONES EMERGING ASEAN TITANS 100 ETF-HKD TRADED UNITS,ＰＰ新興東盟
2811,HAITONG CSI300 INDEX ETF -HKD TRADED UNITS,海通滬深三百
2812,SAMSUNG CSI CHINA DRAGON INTERNET ETF - HKD TRADED UNIT,三星中國龍網
2813,CHINAAMC BLOOMBERG BARCLAYS CHI TREASURY +POLICY BK BD IND ETF-HKD TRADED UNITS,華夏政銀國債
2814,SAMSUNG NYSE FANG+ETF -HKD TRADED UNITS,三星FANG
2817,PREMIA CHINA TREASURY AND POLICY BANK BOND LONG DURATION ETF-HKD TRADED UNITS,PP長期國債
2819,ABF HONG KONG BOND INDEX FUND,ABF港債指數
2820,GLOBAL X CHINA BIOTECH ETF -HKD TRADED UNITS,GX中國生科
2821,ABF PAN ASIA BOND INDEX FUND,沛富基金
2822,CSOP FTSE CHINA A50 ETF-HKD TRADED UNITS,南方A50
2823,ISHARES FTSE CHINA A50 ETF -HKD COUNTER,安碩Ａ５０
2824,LIPPO SELECT HK & MAINLAND PROPERTY ETF,力寶專選中港地產
2825,W.I.S.E. - CSI HK 100 TRACKER,標智香港100
2826,GLOBAL X CHINA CLOUD COMPUTING ETF -HKD TRADED UNITS,GX中國雲算
2827,W.I.S.E. - CSI 300 CHINA TRACKER,標智滬深３００
2828,HANG SENG CHINA ENTERPRISES INDEX ETF -HKD TRADED UNITS,恆生中國企業
2832,BOSERA STAR 50 INDEX ETF -HKD TRADED UNITS,博時科創50
2833,HANG SENG INDEX ETF -HKD TRADED UNITS,恆指ＥＴＦ
2834,ISHARES NASDAQ 100 ETF - HKD TRADED UNITS,安碩納指一百
2836,ISHARES CORE S&P BSE SENSEX INDIA ETF,安碩印度
2838,HANG SENG FTSE CHINA 50 INDEX ETF,恆生富時中國５０
2840,SPDR GOLD TRUST,SPDR金ETF
2843,AMUNDI FTSE CHINA A50 INDEX ETF -HKD TRADED UNITS,東匯A50
2845,GLOBAL X CHINA ELECTRIC VEHICLE AND BATTERY ETF-HKD TRADED SHARES,GX中國電車
2846,ISHARES CORE CSI 300 ETF,安碩滬深三百
2848,XTRACKERS MSCI KOREA UCITS ETF,TR韓國
2858,YIXIN GROUP LIMITED,易鑫集團
2863,GOLDEN FAITH GROUP HOLDINGS LIMITED,高豐集團控股
2866,"COSCO SHIPPING DEVELOPMENT CO., LTD.",中遠海發
2868,BEIJING CAPITAL LAND LTD.,首創置業
2869,GREENTOWN SERVICE GROUP CO. LTD.,綠城服務
2877,CHINA SHINEWAY PHARMACEUTICAL GROUP LIMITED,神威藥業
2878,SOLOMON SYSTECH (INTERNATIONAL) LIMITED,晶門半導體
2880,"LIAONING PORT CO., LTD.",遼港股份
2882,HONG KONG RESOURCES HOLDINGS COMPANY LIMITED,香港資源控股
2883,CHINA OILFIELD SERVICES LIMITED,中海油田服務
2885,PEIPORT HOLDINGS LTD.,彼岸控股
2886,BINHAI INVESTMENT COMPANY LIMITED,濱海投資
2888,STANDARD CHARTERED PLC,渣打集團
2892,MILLION CITIES HOLDINGS LIMITED,萬城控股
2899,"ZIJIN MINING GROUP CO., LTD.",紫金礦業
2903,VICTORY CITY INTERNATIONAL HOLDINGS LIMITED-TEMPORARY COUNTER,冠華國際控股
2906,CHINA WAH YAN HEALTHCARE LIMITED-OLD,中國華仁醫療-舊
2933,SUCCESS DRAGON INTERNATIONAL HOLDINGS LIMITED-OLD,勝龍國際(舊)
2934,YUEXIU PROPERTY COMPANY LIMITED -OLD,越秀地產(舊)
2935,SANDMARTIN INTERNATIONAL HOLDINGS LIMITED-OLD,聖馬丁國際(舊)
2939,KINGSOFT CORPORATION LIMITED -TEMPORARY COUNTER-1000,金山軟件（一千）
2942,G-RESOURCES GROUP LIMITED -OLD,國際資源（舊）
2943,HUAZHU GROUP LIMITED -OLD,華住集團－Ｓ－舊
2944,STERLING GROUP HOLDINGS LIMITED-OLD,STERLING GROUP HOLDINGS LIMITED-OLD
2945,PENTAMASTER INTERNATIONAL LIMITED -4K,檳傑科達(四千)
2950,PERFECT MEDICAL HEALTH MANAGEMENT LTD -4K,完美醫療(四千)
2951,VOBILE GROUP LIMITED-TEMPORARY COUNTER,阜博集團
2952,MICROPORT SCIENTIFIC CORPORATION -TEMPORARY COUNTER-100,微創醫療(一千)
2954,XINYI GLASS HOLDINGS LIMITED-2K,信義玻璃(二千)
3001,PREMIA CHINA USD PROPERTY BOND ETF -HKD TRADED UNITS,PP中地美債
3005,CSOP CSI 500 ETF-HKD TRADED UNITS,南方中證五百
3007,XTRACKERS FTSE CHINA 50 UCITS ETF,TR富時50
3010,ISHARES CORE MSCI ASIA EX JAPAN ETF -HKD COUNTER,安碩亞洲除日
3011,ICBC CICC USD MONEY MARKET ETF -HKD TRADED UNITS,A工銀中金美
3012,AMUNDI HANG SENG HK 35 INDEX ETF -HKD TRADED UNITS,東匯香港３５
3015,XTRACKERS NIFTY 50 SWAP UCITS ETF,XTRN50印度
3016,XTRACKERS MSCI PHILIPPINES UCITS ETF,TR菲律賓
3019,XTRACKERS MSCI WORLD SWAP UCITS ETF,XTR環球
3020,XTRACKERS MSCI USA SWAP UCITS ETF,XTR美國
3022,ISHARES MSCI EMERGING MARKETS ETF (HK)- HKD TRADED UNITS,安碩新興市場
3023,PING AN NASDAQ AI AND ROBOTICS ETF,平安智能及機械人
3024,W.I.S.E. - SSE 50 CHINA TRACKER,標智上證５０
3027,XTRACKERS MSCI RUSSIA CAPPED SWAP UCITS ETF,XTR俄羅斯
3031,HAITONG MSCI CHINA A ESG ETF - HKD TRADED UNITS,海通AESG
3032,HANG SENG TECH INDEX ETF,恆生科技ETF
3033,CSOP HANG SENG TECH INDEX ETF,南方恆生科技
3036,XTRACKERS MSCI TAIWAN UCITS ETF,TR台灣
